COURSE CODE,TITLE,LOCAL CREDIT,ECTS CREDIT,REMAINING / TOTAL QUOTA,CAMPUS,CLASSROOM(S),INSTRUCTOR NAME,INSTRUCTOR SURNAME,ASSISTANT,TIME SLOT,FACULTY NAME,COURSE HOUR(S),LIVE SECTION
PREP1322.1,Reading &amp; Writing 3.2 (12),12,20,38 / 50,Şile,"-, -, -, -, -, -, -, -, -, -, -",ADAM,WILLIAMSON,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, Salı 08:30 - 09:20, Salı 09:30 - 10:20, Salı 11:30 - 12:20, Çarşamba 08:30 - 09:20, Çarşamba 09:30 - 10:20, Çarşamba 11:30 - 12:20",School of Foreign Languages,10,NO
PREP1322.2,Reading &amp; Writing 3.2 (12),12,20,37 / 50,Şile,"-, -, -, -, -, -, -, -, -, -, -",UĞUR,ŞATIR,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, Salı 08:30 - 09:20, Salı 09:30 - 10:20, Salı 11:30 - 12:20, Çarşamba 08:30 - 09:20, Çarşamba 09:30 - 10:20, Çarşamba 11:30 - 12:20",School of Foreign Languages,10,NO
PREP1322.3,Reading &amp; Writing 3.2 (12),12,20,38 / 50,Şile,"-, -, -, -, -, -, -, -, -, -, -",FİKRET,ERDENİZ,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, Salı 08:30 - 09:20, Salı 09:30 - 10:20, Salı 11:30 - 12:20, Çarşamba 08:30 - 09:20, Çarşamba 09:30 - 10:20, Çarşamba 11:30 - 12:20",School of Foreign Languages,10,NO
PREP1322.4,Reading &amp; Writing 3.2 (12),12,20,37 / 50,Şile,"-, -, -, -, -, -, -, -, -, -, -",SEVİM GÖKÇE,AKINTÜRK ERKAYA,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, Salı 08:30 - 09:20, Salı 09:30 - 10:20, Salı 11:30 - 12:20, Çarşamba 08:30 - 09:20, Çarşamba 09:30 - 10:20, Çarşamba 11:30 - 12:20",School of Foreign Languages,10,NO
PREP1322.5,Reading &amp; Writing 3.2 (12),12,20,38 / 50,Şile,"-, -, -, -, -, -, -, -, -, -, -",HULUSİ,DENKER,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, Salı 08:30 - 09:20, Salı 09:30 - 10:20, Salı 11:30 - 12:20, Çarşamba 08:30 - 09:20, Çarşamba 09:30 - 10:20, Çarşamba 11:30 - 12:20",School of Foreign Languages,10,NO
PREP1332.1,Listening &amp; Speaking 3.2 (6),6,10,38 / 50,Şile,"-, -, -, -, -, -, -, -",UĞUR,ŞATIR,STAFF,"Pazartesi 12:30 - 13:20, Salı 13:30 - 14:20, Salı 14:30 - 15:20, Çarşamba 13:30 - 14:20, Çarşamba 14:30 - 15:20",School of Foreign Languages,8,NO
PREP1332.2,Listening &amp; Speaking 3.2 (6),6,10,37 / 50,Şile,"-, -, -, -, -, -, -, -",ADAM,WILLIAMSON,STAFF,"Pazartesi 12:30 - 13:20, Salı 13:30 - 14:20, Salı 14:30 - 15:20, Çarşamba 13:30 - 14:20, Çarşamba 14:30 - 15:20",School of Foreign Languages,8,NO
PREP1332.3,Listening &amp; Speaking 3.2 (6),6,10,38 / 50,Şile,"-, -, -, -, -, -, -, -",SEVİM GÖKÇE,AKINTÜRK ERKAYA,STAFF,"Pazartesi 12:30 - 13:20, Salı 13:30 - 14:20, Salı 14:30 - 15:20, Çarşamba 13:30 - 14:20, Çarşamba 14:30 - 15:20",School of Foreign Languages,8,NO
PREP1332.4,Listening &amp; Speaking 3.2 (6),6,10,37 / 50,Şile,"-, -, -, -, -, -, -, -",HULUSİ,DENKER,STAFF,"Pazartesi 12:30 - 13:20, Salı 13:30 - 14:20, Salı 14:30 - 15:20, Çarşamba 13:30 - 14:20, Çarşamba 14:30 - 15:20",School of Foreign Languages,8,NO
PREP1332.5,Listening &amp; Speaking 3.2 (6),6,10,38 / 50,Şile,"-, -, -, -, -, -, -, -",FİKRET,ERDENİZ,STAFF,"Pazartesi 12:30 - 13:20, Salı 13:30 - 14:20, Salı 14:30 - 15:20, Çarşamba 13:30 - 14:20, Çarşamba 14:30 - 15:20",School of Foreign Languages,8,NO
PSKO1102.1,Introduction to Psychology II (3),3,6,15 / 80,Şile,"DMF-411, DMF-411, DMF-411",ELİF,YILDIRIM,STAFF,"Cuma 14:30 - 15:20, Cuma 15:30 - 16:20, Cuma 16:30 - 17:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO1105.1,History of Modern Psychology  (3),3,6,29 / 80,Şile,"ONLINE, ONLINE, ONLINE",SELMA,ÖZDEMİR,STAFF,"Cuma 13:30 - 14:20, Cuma 14:30 - 15:20, Cuma 15:30 - 16:20","Faculty of Economics, Administrative and Social Sciences",3,YES
PSKO2202.1,Research Methods II (3),3,6,0 / 35,Şile,"DMF-213, DMF-213, DMF-213",BERNA,AKÇİNAR YAYLA,STAFF,"Salı 15:30 - 16:20, Salı 16:30 - 17:20, Çarşamba 16:30 - 17:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO2202.2,Research Methods II (3),3,6,14 / 30,Şile,"DMF-312, DMF-312, DMF-312",BERNA,AKÇİNAR YAYLA,STAFF,"Salı 13:30 - 14:20, Salı 14:30 - 15:20, Çarşamba 15:30 - 16:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO2303.1,Developmental Psychology (3),3,6,2 / 80,Şile,"DMF-114, DMF-114, DMF-114",İPEK,ÜLKÜMEN,STAFF,"Salı 08:30 - 09:20, Salı 09:30 - 10:20, Salı 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO2503.1,Cognitive Processes (3),3,6,9 / 80,Şile,"DMF-411, DMF-411, DMF-411",ELİF,YILDIRIM,STAFF,"Cuma 11:30 - 12:20, Cuma 12:30 - 13:20, Cuma 13:30 - 14:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO2601.1,Psychopathology (3),3,6,20 / 80,Şile,"DMF-115, DMF-115, DMF-115",HELİN,YILMAZ KAFALI,STAFF,"Pazartesi 15:30 - 16:20, Pazartesi 16:30 - 17:20, Pazartesi 17:30 - 18:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO3108.1,Ethics in Psychology (1),1,1,69 / 80,Şile,DMF-214,BURAK BARAN,YAVUZ,STAFF,Pazartesi 14:30 - 15:20,"Faculty of Economics, Administrative and Social Sciences",1,NO
PSKO3109.1,Ethics in Psychology (1),1,3,43 / 80,Şile,DMF-214,BURAK BARAN,YAVUZ,STAFF,Pazartesi 14:30 - 15:20,"Faculty of Economics, Administrative and Social Sciences",1,NO
PSKO3205.2,Experimental Psychology (3),3,6,33 / 50,Şile,"LMF-117, LMF-117, LMF-117",ELİF,YILDIRIM,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO3206.1,Observation and Interview Techniques (3),3,6,9 / 80,Şile,"DMF-214, DMF-214, DMF-214",BURAK BARAN,YAVUZ,STAFF,"Pazartesi 15:30 - 16:20, Pazartesi 16:30 - 17:20, Pazartesi 17:30 - 18:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO3403.1,Introduction to Industrial Psychology (3),3,6,65 / 80,Şile,"D/K-312, D/K-312, D/K-312",HÜLYA,İLHAN,STAFF,"Çarşamba 08:30 - 09:20, Çarşamba 09:30 - 10:20, Çarşamba 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO3404.1,Social Psychology (3),3,6,18 / 80,Şile,"ONLINE, ONLINE, ONLINE",FATMA GÜLDEN,GÜVENÇ,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,YES
PSKO3604.1,Health Psychology (3),3,6,59 / 80,Şile,"DMF-212, DMF-212, DMF-212",STAFF  62,,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO4304.1,Selected Topics in Developmental Psychology (3),3,5,0 / 40,Şile,"ONLINE, ONLINE, ONLINE",BENGÜ SARE SEVDA PELİN,KILIÇ ÖZER,STAFF,"Pazartesi 12:30 - 13:20, Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,YES
PSKO4404.1,Selected Topics in Social Psychology (3),3,5,28 / 40,Şile,"ONLINE, ONLINE, ONLINE",MERVE,KARAHAN,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,YES
PSKO4410.1,Psychology and Law (3),3,5,2 / 40,Şile,"D/K-405, D/K-405, D/K-405",OKTAY,ÇAVUŞ,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO4414.1,Selected Topics in Industrial Psychology (3),3,5,33 / 40,Şile,"D/K-407, D/K-407, D/K-407",İHSAN,YELKENCİOĞLU,STAFF,"Çarşamba 15:30 - 16:20, Çarşamba 16:30 - 17:20, Çarşamba 17:30 - 18:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO4511.1,Evolutionary Psychology (3),3,5,12 / 40,Şile,"D/K-201, D/K-201, D/K-201",ELİF,YILDIRIM,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO4605.1,Selected Topics in Clinical Psychology (3),3,5,-1 / 30,Online,"ONLINE, ONLINE, ONLINE",BENGÜ SARE SEVDA PELİN,KILIÇ ÖZER,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,YES
PSKO4701.1,Introduction to Psychological Assessment in Child and Adolescents (3),3,5,0 / 0,Şile,,STAFF  63,,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO4704.1,Introduction to Mindfulness Based Approaches (3),3,5,19 / 40,Şile,"D/K-407, D/K-407, D/K-407",İHSAN,YELKENCİOĞLU,STAFF,"Çarşamba 12:30 - 13:20, Çarşamba 13:30 - 14:20, Çarşamba 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO4705.1,Basics of Psychoanalytic Theory (3),3,5,-1 / 30,Şile,"DMF-302, DMF-302, DMF-302",BUKET,ÜNVER,STAFF,"Salı 12:30 - 13:20, Salı 13:30 - 14:20, Salı 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO4807.1,Sport and Exercise PsychologY (3),3,5,29 / 40,Şile,"D/K-303, D/K-303, D/K-303",ARDA,TOPALOĞLU,STAFF,"Cuma 09:30 - 10:20, Cuma 11:30 - 12:20, Cuma 12:30 - 13:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSKO4901.4,Project (3),3,5,5 / 6,Şile,"D/K-307, D/K-307, D/K-307",EMEL,ERDOĞDU,STAFF,"Cuma 16:30 - 17:20, Cuma 17:30 - 18:20, Cuma 08:30 - 09:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSY500T.1,GRADUATE SEMINAR (THESIS PROGRAM),0,1,13 / 50,Maslak,,STAFF,,STAFF,,School of Graduate Studies,0,NO
PSY506T.1,CLINICAL PRACTICUM II,0,6,33 / 50,Maslak,,EMEL,ERDOĞDU,STAFF,,School of Graduate Studies,0,NO
PSY546T.1,SUPERVISION PROJECT II  (3),3,7,2 / 5,Maslak,,BUKET,ÜNVER,STAFF,,School of Graduate Studies,0,NO
PSY546T.2,SUPERVISION PROJECT II  (3),3,7,0 / 5,Maslak,,STAFF,,STAFF,,School of Graduate Studies,0,NO
PSY546T.3,SUPERVISION PROJECT II  (3),3,7,3 / 5,Maslak,,DENİZ,AKTAN,STAFF,,School of Graduate Studies,0,NO
PSY546T.4,SUPERVISION PROJECT II  (3),3,7,2 / 5,Maslak,,HELİN,YILMAZ KAFALI,STAFF,,School of Graduate Studies,0,NO
PSY547T.1,CLINICAL CASE DISCUSSION - ADULT  (3),3,7,26 / 50,Maslak,,FERYAL,ÇELİKEL,STAFF,,School of Graduate Studies,0,NO
PSY554T.1,PSYCHOLOGICAL ASSESSMENT II - CHILD AND ADOLESCENT  (3),3,7,37 / 50,Maslak,,DENİZ,AKTAN,STAFF,,School of Graduate Studies,0,NO
PSY558T.1,CHILD AND ADOLESCENT PSYCHOTHERAPIES AND CBT PRACTISES (3),3,7,37 / 50,Maslak,,DENİZ,AKTAN,STAFF,,School of Graduate Studies,0,NO
PSY559T.1,COGNITIVE BEHAVIORAL THERAPY PRACTISES (3),3,7,26 / 50,Maslak,,BUKET,ÜNVER,STAFF,,School of Graduate Studies,0,NO
PSY560T.1,CLINICAL CASE DISCUSSION AND PLAY THERAPY PRACTISES (3),3,7,37 / 50,Maslak,,STAFF,,STAFF,,School of Graduate Studies,0,NO
PSY565T.1,ADVANCED STATISTICS AND DATA ANALYSIS (3),3,7,25 / 50,Maslak,,BERNA,AKÇİNAR YAYLA,STAFF,,School of Graduate Studies,0,NO
PSY565T.2,ADVANCED STATISTICS AND DATA ANALYSIS (3),3,7,38 / 50,Maslak,,BERNA,AKÇİNAR YAYLA,STAFF,,School of Graduate Studies,0,NO
PSY566T.1,THESIS PLANNING AND EXECUTION,0,2,33 / 50,Maslak,,BUKET,ÜNVER,STAFF,,School of Graduate Studies,0,NO
PSY571T.1,CLINICAL PSYCHOPHARMACOLOGY (3),3,7,26 / 50,Maslak,,FERYAL,ÇELİKEL,STAFF,,School of Graduate Studies,0,NO
PSY580T.1,MASTER PROJECT (NON-THESIS PROGRAM),0,20,50 / 50,Maslak,,EMEL,ERDOĞDU,STAFF,,School of Graduate Studies,0,NO
PSY590T.1,MASTER THESIS (THESIS PROGRAM),0,35,28 / 50,Maslak,,EMEL,ERDOĞDU,STAFF,,School of Graduate Studies,0,NO
PSY613T.1,ADVANCED STATISTICS (STRUCTURAL EQUATION MODELING) (3),3,7,22 / 30,Maslak,,STAFF,,STAFF,,School of Graduate Studies,0,NO
PSY647T.1,"Psychological Trauma and Psychopathology, Diagnosis and Treatment (3)",3,7,27 / 30,Maslak,,FERYAL,ÇELİKEL,STAFF,,School of Graduate Studies,0,NO
PSY662T.1,FAMILY AND MARRIAGE THERAPY (3),3,7,25 / 30,Maslak,,BUKET,ÜNVER,STAFF,,School of Graduate Studies,0,NO
PSY673T.1,CHILDREN PSYCHOTHERAPY (3),3,7,25 / 30,Maslak,,HELİN,YILMAZ KAFALI,STAFF,,School of Graduate Studies,0,NO
PSY681T.1,PSYCHOTHERAPY AND SUPERVISION-I (4),4,8,3 / 6,Maslak,,FERYAL,ÇELİKEL,STAFF,,School of Graduate Studies,0,NO
PSY681T.2,PSYCHOTHERAPY AND SUPERVISION-I (4),4,8,3 / 4,Maslak,,DENİZ,AKTAN,STAFF,,School of Graduate Studies,0,NO
PSY681T.3,PSYCHOTHERAPY AND SUPERVISION-I (4),4,8,0 / 4,Maslak,,DENİZ,AKTAN,STAFF,,School of Graduate Studies,0,NO
PSY681T.4,PSYCHOTHERAPY AND SUPERVISION-I (4),4,8,4 / 4,Maslak,,STAFF,,STAFF,,School of Graduate Studies,0,NO
PSY685T.1,CLINICAL CASE DISCUSSION-I (3),3,7,27 / 30,Maslak,,STAFF,,STAFF,,School of Graduate Studies,0,NO
PSY690T.1,THESIS,0,50,15 / 30,Maslak,,EMEL,ERDOĞDU,STAFF,,School of Graduate Studies,0,NO
PSY900T.1,PROFICIENCY EXAMINATION,0,30,30 / 30,Maslak,,EMEL,ERDOĞDU,STAFF,,School of Graduate Studies,0,NO
PSYC1102.1,Introduction to Psychology II (3),3,6,35 / 80,Şile,"LMF-117, LMF-117, LMF-117",EMEL,ERDOĞDU,STAFF,"Salı 08:30 - 09:20, Salı 09:30 - 10:20, Salı 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC1105.1,History of Modern Psychology  (3),3,6,50 / 80,Şile,"ONLINE, ONLINE, ONLINE",SELMA,ÖZDEMİR,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,YES
PSYC2202.1,Research Methods II (3),3,6,8 / 35,Şile,"D/K-207, D/K-207, D/K-207",BERNA,AKÇİNAR YAYLA,STAFF,"Salı 08:30 - 09:20, Salı 09:30 - 10:20, Çarşamba 08:30 - 09:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC2202.2,Research Methods II (3),3,6,13 / 30,Şile,"AMF-010, AMF-010, AMF-010",BERNA,AKÇİNAR YAYLA,STAFF,"Salı 11:30 - 12:20, Salı 12:30 - 13:20, Çarşamba 09:30 - 10:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC2303.1,Developmental Psychology (3),3,6,15 / 80,Şile,"DMF-213, DMF-213, DMF-213",STAFF,,STAFF,"Cuma 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC2503.1,Cognitive Processes (3),3,6,21 / 80,Şile,"DMF-115, DMF-115, DMF-115",EMEL,ERDOĞDU,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC2601.1,Psychopathology (3),3,6,18 / 80,Şile,"DMF-410, DMF-410, DMF-410",HELİN,YILMAZ KAFALI,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC3108.1,Ethics in Psychology (1),1,1,67 / 80,Şile,DMF-214,BURAK BARAN,YAVUZ,STAFF,Pazartesi 08:30 - 09:20,"Faculty of Economics, Administrative and Social Sciences",1,NO
PSYC3109.1,Ethics in Psychology (1),1,3,40 / 80,Şile,DMF-214,BURAK BARAN,YAVUZ,STAFF,Pazartesi 08:30 - 09:20,"Faculty of Economics, Administrative and Social Sciences",1,NO
PSYC3205.1,Experimental Psychology (3),3,6,35 / 50,Şile,"DMF-410, DMF-410, DMF-400",EMEL,ERDOĞDU,STAFF,"Salı 12:30 - 13:20, Salı 13:30 - 14:20, Salı 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC3206.1,Observation and Interview Techniques (3),3,6,25 / 80,Şile,"D/K-312, D/K-312, D/K-312",BURAK BARAN,YAVUZ,STAFF,"Pazartesi 09:30 - 10:20, Pazartesi 11:30 - 12:20, Pazartesi 12:30 - 13:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC3403.1,Introduction to Industrial Psychology (3),3,6,65 / 80,Şile,"D/K-312, D/K-312, D/K-312",HÜLYA,İLHAN,STAFF,"Çarşamba 12:30 - 13:20, Çarşamba 13:30 - 14:20, Çarşamba 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC3404.1,Social Psychology (3),3,6,22 / 80,Şile,"ONLINE, ONLINE, ONLINE",MERVE,KARAHAN,STAFF,"Çarşamba 08:30 - 09:20, Çarşamba 09:30 - 10:20, Çarşamba 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,YES
PSYC3604.1,Health Psychology (3),3,6,55 / 80,Şile,"LMF-117, LMF-117, LMF-117",STAFF  56,,STAFF,"Pazartesi 15:30 - 16:20, Pazartesi 16:30 - 17:20, Pazartesi 17:30 - 18:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC4304.1,Selected Topics in Developmental Psychology (3),3,5,9 / 40,Şile,"ONLINE, ONLINE, ONLINE",BENGÜ SARE SEVDA PELİN,KILIÇ ÖZER,STAFF,"Cuma 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,YES
PSYC4404.1,Selected Topics in Social Psychology (3),3,5,13 / 40,Şile,"ONLINE, ONLINE, ONLINE",MERVE,KARAHAN,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,YES
PSYC4410.1,Psychology and Law (3),3,5,32 / 40,Şile,"DMF-214, DMF-214, DMF-214",OKTAY,ÇAVUŞ,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC4606.1,Studies in Clinical Psychology (3),3,5,0 / 30,Online,"ONLINE, ONLINE, ONLINE",BENGÜ SARE SEVDA PELİN,KILIÇ ÖZER,STAFF,"Cuma 15:30 - 16:20, Cuma 16:30 - 17:20, Cuma 17:30 - 18:20","Faculty of Economics, Administrative and Social Sciences",3,YES
PSYC4610.1,Psychological Tests (3),3,5,16 / 30,Şile,"D/K-503, D/K-503, D/K-503",IRAZ,KÖREZLİOĞLU,STAFF,"Cuma 08:30 - 09:20, Cuma 09:30 - 10:20, Cuma 11:30 - 12:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC4612.1,Psychological Dependence (3),3,5,13 / 40,Şile,"ONLINE, ONLINE, ONLINE",NAZ,ŞANSAL,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,YES
PSYC4701.1,Introduction to Psychological Assessment in Child and Adolescents (3),3,5,0 / 0,Şile,"D/K-405, D/K-405, D/K-405",DENİZ,AKTAN,STAFF,"Pazartesi 12:30 - 13:20, Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20","Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC4805.1,Advances in Neuroscience (3),3,5,31 / 40,Şile,"DMF-214, DMF-214, DMF-214",EMEL,ERDOĞDU,STAFF,,"Faculty of Economics, Administrative and Social Sciences",3,NO
PSYC4901.1,Project (3),3,5,4 / 6,Şile,"D/K-405, D/K-405, D/K-405",EMEL,ERDOĞDU,STAFF,"Pazartesi 15:30 - 16:20, Pazartesi 16:30 - 17:20, Pazartesi 17:30 - 18:20","Faculty of Economics, Administrative and Social Sciences",3,NO
RATE1101.1,Basic Photography (3),3,5,4 / 36,Maslak,"A317, A317, A317",DUDU,KIRDI İNCEDERE,STAFF,"Salı 12:30 - 13:20, Salı 13:30 - 14:20, Salı 14:30 - 15:20",Vocational School,3,NO
RATE1101.2,Basic Photography (3),3,5,1 / 22,Maslak,"A320, A320, A320",DUDU,KIRDI İNCEDERE,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 08:30 - 09:20",Vocational School,3,NO
RATE1125.1,Visual Aesthetics (3),3,5,0 / 30,Maslak,"A320, A320, A320",DUDU,KIRDI İNCEDERE,STAFF,"Salı 15:30 - 16:20, Salı 16:30 - 17:20, Salı 17:30 - 18:20",Vocational School,3,NO
RATE1125.2,Visual Aesthetics (3),3,5,0 / 15,Maslak,"A404, A404, A404",DUDU,KIRDI İNCEDERE,STAFF,,Vocational School,3,NO
RATE2152.1,Society and Culture (3),3,5,1 / 36,Maslak,"A103, A103, A103",ŞEHRİGÜL,YEŞİL,STAFF,"Pazartesi 12:30 - 13:20, Pazartesi 13:30 - 14:20, Pazartesi 14:30 - 15:20",Vocational School,3,NO
RATE2152.2,Society and Culture (3),3,5,15 / 35,Maslak,"A402, A402, A402",ŞEHRİGÜL,YEŞİL,STAFF,,Vocational School,3,NO
RATE2152.3,Society and Culture (3),3,5,14 / 32,Maslak,"A203, A203, A203",ŞEHRİGÜL,YEŞİL,STAFF,"Salı 15:30 - 16:20, Salı 16:30 - 17:20, Salı 17:30 - 18:20",Vocational School,3,NO
RATE2152.4,Society and Culture (3),3,5,14 / 30,Maslak,"B251, B251, B251",ŞEHRİGÜL,YEŞİL,STAFF,"Pazartesi 08:30 - 09:20, Pazartesi 08:30 - 09:20",Vocational School,3,NO
RATE2152.5,Society and Culture (3),3,5,37 / 50,Maslak,"A402, A402, A402",ŞEHRİGÜL,YEŞİL,STAFF,,Vocational School,3,NO
RATE2154.1,Turkish Cinema History (3),3,5,21 / 36,Maslak,"A320, A320, A320",DUDU,KIRDI İNCEDERE,STAFF,"Pazartesi 15:30 - 16:20, Pazartesi 16:30 - 17:20, Pazartesi 17:30 - 18:20",Vocational School,3,NO
RATE2154.2,Turkish Cinema History (3),3,5,9 / 20,Maslak,"A320, A320, A320",DUDU,KIRDI İNCEDERE,STAFF,,Vocational School,3,NO
SBD600.1,Ph.D. Seminar,0,6,16 / 20,Şile,,ÖZÜM,HATİPOĞLU,STAFF,,School of Graduate Studies,0,NO
SBD612.1,Criticism – II: Theory of Art and Criticism (3),3,10,16 / 20,Online,,RIFAT,ŞAHİNER,STAFF,,School of Graduate Studies,0,NO
SBD614.1,Colour Theories (3),3,10,19 / 20,Maslak,,CEYLAN PINAR,GENÇ,STAFF,,School of Graduate Studies,0,NO
SBD632.1,Issues in Contemporary Art (3),3,7,19 / 25,Online,,ÖZÜM,HATİPOĞLU,STAFF,,School of Graduate Studies,0,YES
SBD690.1,THESIS,0,100,20 / 30,Maslak,,HASAN BÜLENT,KAHRAMAN,STAFF,,School of Graduate Studies,0,NO
SBD900.1,PROFICIENCY EXAMINATION,0,40,20 / 20,Maslak,,HASAN BÜLENT,KAHRAMAN,STAFF,,School of Graduate Studies,0,NO
SBD910.1,THESIS PROPOSAL,0,30,14 / 15,Maslak,,HASAN BÜLENT,KAHRAMAN,STAFF,,School of Graduate Studies,0,NO
SİBE5000.1,Graduate Seminar,0,3,20 / 20,Maslak,A304,BARIŞ,ÇELİKTAŞ,STAFF,Salı 08:30 - 09:20,School of Graduate Studies,0,NO
SİBE502.1,Network Vulnerability Analysis (3),3,9,20 / 20,Maslak,,EMRE,ÇAMALAN,STAFF,,School of Graduate Studies,0,NO
SİBE503.1,Advanced Cryptosystems and Cryptanalysis (3),3,7,20 / 20,Maslak,"A319, A319, A319",BARIŞ,ÇELİKTAŞ,STAFF,,School of Graduate Studies,0,NO
SİBE514.1,Security in Cloud  (3),3,7,20 / 20,Maslak,"A321, A321, A321",BARIŞ,ÇELİKTAŞ,STAFF,"Çarşamba 08:30 - 09:20, Çarşamba 08:30 - 09:20",School of Graduate Studies,0,NO
SİBE580.1,Project,0,22,20 / 20,Maslak,A302,BARIŞ,ÇELİKTAŞ,STAFF,Pazartesi 08:30 - 09:20,School of Graduate Studies,0,NO
SİBE5900.1,Master's Thesis,0,60,20 / 20,Maslak,A355,BARIŞ,ÇELİKTAŞ,STAFF,Pazartesi 08:30 - 09:20,School of Graduate Studies,0,NO
SİNE1111.1,Basic Photography (3),3,5,11 / 20,Şile,"D/K-305, D/K-305, D/K-305",YASİN,BARAN,STAFF,,"Faculty of Arts, Design and Architecture",3,NO
SİNE1111.2,Basic Photography (3),3,5,4 / 20,Şile,"DMF-002, DMF-002, DMF-002",YASİN,BARAN,STAFF,,"Faculty of Arts, Design and Architecture",3,NO
SİNE1111.3,Basic Photography (3),3,5,1 / 15,Şile,"D/K-211, D/K-211, D/K-211",YASİN,BARAN,STAFF,"Cuma 08:30 - 09:20, Cuma 09:30 - 10:20, Cuma 11:30 - 12:20","Faculty of Arts, Design and Architecture",3,NO
SİNE1111.4,Basic Photography (3),3,5,11 / 15,Şile,"D/K-211, D/K-211, D/K-211",YASİN,BARAN,STAFF,"Cuma 12:30 - 13:20, Cuma 13:30 - 14:20, Cuma 14:30 - 15:20","Faculty of Arts, Design and Architecture",3,NO
SİNE1122.1,Basics of Cinematography (3),3,6,13 / 15,Şile,"D/K-313, D/K-313, D/K-313",MEHMET ADİL,YALÇIN,STAFF,,"Faculty of Arts, Design and Architecture",3,NO
SİNE1122.2,Basics of Cinematography (3),3,6,3 / 15,Şile,"D/K-313, D/K-313, D/K-313",MEHMET ADİL,YALÇIN,STAFF,,"Faculty of Arts, Design and Architecture",3,NO
